timestamp,open,high,low,close,volume
2025-01-01T00:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T01:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T02:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T03:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T04:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T05:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T06:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T07:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T08:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T09:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T10:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T11:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T12:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T13:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T14:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T15:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T16:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T17:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T18:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T19:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T20:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T21:00:00+00:00,0.90720,0.90720,0.90720,0.90720,0
2025-01-01T22:00:00+00:00,0.90517,0.90637,0.90483,0.90613,0
2025-01-01T23:00:00+00:00,0.90613,0.90779,0.90613,0.90767,0
2025-01-02T00:00:00+00:00,0.90768,0.90778,0.90649,0.90682,0
2025-01-02T01:00:00+00:00,0.90682,0.90738,0.90596,0.90601,0
