timestamp,open,high,low,close
1672531200000,131.072,131.072,131.072,131.072
1672534800000,131.072,131.072,131.072,131.072
1672538400000,131.072,131.072,131.072,131.072
1672542000000,131.072,131.072,131.072,131.072
1672545600000,131.072,131.072,131.072,131.072
1672549200000,131.072,131.072,131.072,131.072
1672552800000,131.072,131.072,131.072,131.072
1672556400000,131.072,131.072,131.072,131.072
1672560000000,131.072,131.072,131.072,131.072
1672563600000,131.072,131.072,131.072,131.072
1672567200000,131.072,131.072,131.072,131.072
1672570800000,131.072,131.072,131.072,131.072
1672574400000,131.072,131.072,131.072,131.072
1672578000000,131.072,131.072,131.072,131.072
1672581600000,131.072,131.072,131.072,131.072
1672585200000,131.072,131.072,131.072,131.072
1672588800000,131.072,131.072,131.072,131.072
1672592400000,131.072,131.072,131.072,131.072
1672596000000,131.072,131.072,131.072,131.072
1672599600000,131.072,131.072,131.072,131.072
1672603200000,131.072,131.072,131.072,131.072
1672606800000,131.072,131.072,131.072,131.072
1672610400000,130.925,130.962,130.743,130.759
1672614000000,130.771,130.886,130.716,130.87
1672617600000,130.886,131.041,130.788,130.821
1672621200000,130.822,130.932,130.785,130.919
1672624800000,130.894,130.999,130.894,130.963
1672628400000,130.963,130.989,130.879,130.895
1672632000000,130.896,130.93,130.879,130.914
1672635600000,130.911,130.957,130.886,130.916
1672639200000,130.92,130.985,130.898,130.939
1672642800000,130.939,130.973,130.904,130.935
1672646400000,130.939,130.957,130.908,130.926
1672650000000,130.926,130.954,130.852,130.867
1672653600000,130.866,130.873,130.752,130.782
1672657200000,130.778,130.878,130.761,130.766
1672660800000,130.766,130.796,130.702,130.727
1672664400000,130.73,130.747,130.617,130.642
1672668000000,130.642,130.771,130.633,130.707
1672671600000,130.705,130.831,130.697,130.774
1672675200000,130.774,130.843,130.668,130.743
1672678800000,130.745,130.81,130.725,130.767
1672682400000,130.771,130.789,130.741,130.769
1672686000000,130.769,130.772,130.724,130.726
1672689600000,130.726,130.73,130.696,130.697
1672693200000,130.697,130.746,130.598,130.608
1672696800000,130.641,130.725,130.631,130.699
1672700400000,130.699,131.403,130.535,130.79
1672704000000,130.789,130.903,130.57,130.606
1672707600000,130.612,130.714,129.807,130.148
1672711200000,130.15,130.305,129.78,129.92
1672714800000,129.922,129.982,129.678,129.782
1672718400000,129.781,129.799,129.507,129.592
1672722000000,129.592,129.952,129.55,129.813
1672725600000,129.812,130.058,129.613,129.841
