timestamp,open,high,low,close
1704067200000,0.63158,0.63158,0.63158,0.63158
1704070800000,0.63158,0.63158,0.63158,0.63158
1704074400000,0.63158,0.63158,0.63158,0.63158
1704078000000,0.63158,0.63158,0.63158,0.63158
1704081600000,0.63158,0.63158,0.63158,0.63158
1704085200000,0.63158,0.63158,0.63158,0.63158
1704088800000,0.63158,0.63158,0.63158,0.63158
1704092400000,0.63158,0.63158,0.63158,0.63158
1704096000000,0.63158,0.63158,0.63158,0.63158
1704099600000,0.63158,0.63158,0.63158,0.63158
1704103200000,0.63158,0.63158,0.63158,0.63158
1704106800000,0.63158,0.63158,0.63158,0.63158
1704110400000,0.63158,0.63158,0.63158,0.63158
1704114000000,0.63158,0.63158,0.63158,0.63158
1704117600000,0.63158,0.63158,0.63158,0.63158
1704121200000,0.63158,0.63158,0.63158,0.63158
1704124800000,0.63158,0.63158,0.63158,0.63158
1704128400000,0.63158,0.63158,0.63158,0.63158
1704132000000,0.63158,0.63158,0.63158,0.63158
1704135600000,0.63158,0.63158,0.63158,0.63158
1704139200000,0.63158,0.63158,0.63158,0.63158
1704142800000,0.63158,0.63158,0.63158,0.63158
1704146400000,0.63183,0.63245,0.6314,0.63164
1704150000000,0.6317,0.63217,0.63126,0.63139
1704153600000,0.63141,0.63188,0.63114,0.63138
1704157200000,0.63134,0.63205,0.63029,0.63037
1704160800000,0.63035,0.63065,0.62934,0.62958
1704164400000,0.62961,0.6303,0.62933,0.6301
1704168000000,0.63011,0.63057,0.62994,0.63032
1704171600000,0.63031,0.6316,0.63031,0.63156
1704175200000,0.63158,0.63166,0.63082,0.631
1704178800000,0.631,0.63124,0.63001,0.63019
1704182400000,0.6302,0.63131,0.63004,0.63047
1704186000000,0.63045,0.63153,0.63041,0.63103
1704189600000,0.63101,0.63129,0.63019,0.6308
1704193200000,0.6308,0.63085,0.62769,0.62807
1704196800000,0.62807,0.6283,0.62699,0.62717
1704200400000,0.62718,0.62761,0.62665,0.6269
1704204000000,0.62686,0.62779,0.62644,0.62779
1704207600000,0.62779,0.62825,0.62526,0.62612
1704211200000,0.6261,0.62721,0.62547,0.62603
1704214800000,0.62607,0.62637,0.62565,0.6258
1704218400000,0.62578,0.62599,0.62508,0.62528
1704222000000,0.62528,0.62559,0.62494,0.62508
1704225600000,0.62508,0.6254,0.62488,0.62501
1704229200000,0.62501,0.62513,0.62484,0.62512
1704232800000,0.62512,0.62542,0.62473,0.62515
1704236400000,0.62518,0.62526,0.62474,0.62508
1704240000000,0.62508,0.62573,0.62478,0.6255
1704243600000,0.62549,0.62576,0.62447,0.62552
1704247200000,0.62551,0.62576,0.62523,0.62551
1704250800000,0.62551,0.62672,0.62549,0.6267
1704254400000,0.6267,0.62701,0.62661,0.62677
1704258000000,0.62677,0.62743,0.6266,0.62696
1704261600000,0.62695,0.62758,0.62687,0.62743
1704265200000,0.6274,0.6274,0.62582,0.62605
1704268800000,0.62603,0.62658,0.62554,0.62601
1704272400000,0.62601,0.62623,0.6252,0.62544
1704276000000,0.62544,0.62581,0.62491,0.6253
1704279600000,0.6253,0.62546,0.62417,0.62419
1704283200000,0.62422,0.62492,0.62341,0.62346
1704286800000,0.62344,0.62416,0.62203,0.62221
1704290400000,0.62222,0.62387,0.62184,0.62363
1704294000000,0.6236,0.6253,0.62208,0.62264
1704297600000,0.62265,0.62391,0.62256,0.62327
1704301200000,0.62328,0.6236,0.62306,0.62333
1704304800000,0.62333,0.62425,0.62333,0.62372
1704308400000,0.62369,0.6252,0.62233,0.62424
1704312000000,0.62424,0.62462,0.62395,0.62445
1704315600000,0.62445,0.62468,0.62417,0.62459
1704319200000,0.62463,0.62478,0.62364,0.62454
1704322800000,0.62461,0.62514,0.62437,0.6251
1704326400000,0.6251,0.62511,0.62391,0.62398
1704330000000,0.62398,0.62438,0.62343,0.62411
1704333600000,0.62409,0.62507,0.62384,0.62501
1704337200000,0.62501,0.6268,0.62489,0.62644
1704340800000,0.62643,0.62687,0.62627,0.62642
1704344400000,0.62641,0.62683,0.62594,0.62612
1704348000000,0.62612,0.62742,0.626,0.62741
1704351600000,0.62739,0.6285,0.6268,0.627
1704355200000,0.62699,0.62772,0.62624,0.62697
1704358800000,0.62696,0.62712,0.62582,0.62612
1704362400000,0.62613,0.62644,0.62475,0.62536
1704366000000,0.62536,0.62575,0.62471,0.62478
1704369600000,0.62477,0.62523,0.62456,0.62464
1704373200000,0.62463,0.6249,0.62293,0.62342
1704376800000,0.62345,0.62355,0.62214,0.6226
1704380400000,0.62261,0.62397,0.62259,0.62306
1704384000000,0.62305,0.62387,0.62274,0.62306
1704387600000,0.62308,0.62321,0.62207,0.62251
1704391200000,0.62251,0.62282,0.62236,0.6225
1704394800000,0.6225,0.62307,0.62212,0.6228
1704398400000,0.62279,0.62319,0.62276,0.62309
1704402000000,0.62309,0.62356,0.62293,0.62344
1704405600000,0.62332,0.62371,0.62234,0.62344
1704409200000,0.62345,0.62345,0.62266,0.623
