timestamp,open,high,low,close
1735689600000,1.03526,1.03526,1.03526,1.03526
1735693200000,1.03526,1.03526,1.03526,1.03526
1735696800000,1.03526,1.03526,1.03526,1.03526
1735700400000,1.03526,1.03526,1.03526,1.03526
1735704000000,1.03526,1.03526,1.03526,1.03526
1735707600000,1.03526,1.03526,1.03526,1.03526
1735711200000,1.03526,1.03526,1.03526,1.03526
1735714800000,1.03526,1.03526,1.03526,1.03526
1735718400000,1.03526,1.03526,1.03526,1.03526
1735722000000,1.03526,1.03526,1.03526,1.03526
1735725600000,1.03526,1.03526,1.03526,1.03526
1735729200000,1.03526,1.03526,1.03526,1.03526
1735732800000,1.03526,1.03526,1.03526,1.03526
1735736400000,1.03526,1.03526,1.03526,1.03526
1735740000000,1.03526,1.03526,1.03526,1.03526
1735743600000,1.03526,1.03526,1.03526,1.03526
1735747200000,1.03526,1.03526,1.03526,1.03526
1735750800000,1.03526,1.03526,1.03526,1.03526
1735754400000,1.03526,1.03526,1.03526,1.03526
1735758000000,1.03526,1.03526,1.03526,1.03526
1735761600000,1.03526,1.03526,1.03526,1.03526
1735765200000,1.03526,1.03526,1.03526,1.03526
1735768800000,1.03503,1.03577,1.03483,1.0355
1735772400000,1.0355,1.03563,1.03462,1.03507
1735776000000,1.03508,1.03564,1.03472,1.0352
1735779600000,1.03521,1.03606,1.03442,1.03578
1735783200000,1.03577,1.03712,1.03577,1.03709
1735786800000,1.03711,1.0374,1.03682,1.03715
1735790400000,1.03716,1.03756,1.03664,1.03692
1735794000000,1.03693,1.03706,1.03617,1.03638
1735797600000,1.03637,1.0365,1.03599,1.03637
1735801200000,1.03637,1.03723,1.03623,1.03627
1735804800000,1.03628,1.03709,1.03461,1.03627
1735808400000,1.03626,1.03701,1.03493,1.03515
1735812000000,1.03514,1.03568,1.03135,1.03168
1735815600000,1.03166,1.0334,1.0315,1.03321
1735819200000,1.03321,1.03342,1.03148,1.03182
1735822800000,1.03181,1.03296,1.03112,1.03133
1735826400000,1.03134,1.03239,1.03021,1.03038
1735830000000,1.03037,1.03087,1.02725,1.02741
1735833600000,1.0274,1.02762,1.02237,1.02611
1735837200000,1.02611,1.02679,1.02513,1.02648
1735840800000,1.02651,1.02662,1.02557,1.02563
1735844400000,1.02563,1.02595,1.02477,1.0251
1735848000000,1.02511,1.02645,1.02506,1.02613
1735851600000,1.02613,1.02687,1.02612,1.0264
1735855200000,1.0264,1.02666,1.02612,1.02651
1735858800000,1.0265,1.0268,1.02646,1.02678
1735862400000,1.02679,1.02734,1.02659,1.02729
1735866000000,1.02728,1.02728,1.02665,1.02674
1735869600000,1.02674,1.02745,1.02668,1.02722
1735873200000,1.02723,1.02743,1.02687,1.02707
1735876800000,1.02706,1.02709,1.0267,1.02695
1735880400000,1.02696,1.02736,1.02646,1.02717
1735884000000,1.02717,1.02793,1.02715,1.0279
1735887600000,1.0279,1.02847,1.02687,1.02807
1735891200000,1.02806,1.0288,1.02729,1.02803
1735894800000,1.02803,1.02999,1.02802,1.02901
1735898400000,1.02901,1.02938,1.02791,1.02813
1735902000000,1.02813,1.03028,1.02813,1.02972
1735905600000,1.02971,1.03009,1.02942,1.02956
1735909200000,1.02958,1.03001,1.02915,1.02931
1735912800000,1.02931,1.03023,1.0288,1.03002
1735916400000,1.03001,1.03057,1.02729,1.02891
1735920000000,1.02891,1.02997,1.02835,1.02907
1735923600000,1.02908,1.03057,1.02908,1.02979
1735927200000,1.02979,1.03021,1.02924,1.02973
1735930800000,1.02971,1.03059,1.02937,1.03012
1735934400000,1.03011,1.03075,1.02987,1.03059
1735938000000,1.03058,1.03099,1.03047,1.03066
1735941600000,1.03066,1.03066,1.03066,1.03066
1735945200000,1.03066,1.03066,1.03066,1.03066
1735948800000,1.03066,1.03066,1.03066,1.03066
1735952400000,1.03066,1.03066,1.03066,1.03066
1735956000000,1.03066,1.03066,1.03066,1.03066
1735959600000,1.03066,1.03066,1.03066,1.03066
1735963200000,1.03066,1.03066,1.03066,1.03066
1735966800000,1.03066,1.03066,1.03066,1.03066
1735970400000,1.03066,1.03066,1.03066,1.03066
1735974000000,1.03066,1.03066,1.03066,1.03066
1735977600000,1.03066,1.03066,1.03066,1.03066
1735981200000,1.03066,1.03066,1.03066,1.03066
1735984800000,1.03066,1.03066,1.03066,1.03066
1735988400000,1.03066,1.03066,1.03066,1.03066
1735992000000,1.03066,1.03066,1.03066,1.03066
1735995600000,1.03066,1.03066,1.03066,1.03066
1735999200000,1.03066,1.03066,1.03066,1.03066
1736002800000,1.03066,1.03066,1.03066,1.03066
1736006400000,1.03066,1.03066,1.03066,1.03066
1736010000000,1.03066,1.03066,1.03066,1.03066
1736013600000,1.03066,1.03066,1.03066,1.03066
1736017200000,1.03066,1.03066,1.03066,1.03066
1736020800000,1.03066,1.03066,1.03066,1.03066
1736024400000,1.03066,1.03066,1.03066,1.03066
1736028000000,1.03066,1.03066,1.03066,1.03066
1736031600000,1.03066,1.03066,1.03066,1.03066
1736035200000,1.03066,1.03066,1.03066,1.03066
1736038800000,1.03066,1.03066,1.03066,1.03066
1736042400000,1.03066,1.03066,1.03066,1.03066
1736046000000,1.03066,1.03066,1.03066,1.03066
1736049600000,1.03066,1.03066,1.03066,1.03066
1736053200000,1.03066,1.03066,1.03066,1.03066
1736056800000,1.03066,1.03066,1.03066,1.03066
1736060400000,1.03066,1.03066,1.03066,1.03066
1736064000000,1.03066,1.03066,1.03066,1.03066
1736067600000,1.03066,1.03066,1.03066,1.03066
1736071200000,1.03066,1.03066,1.03066,1.03066
1736074800000,1.03066,1.03066,1.03066,1.03066
1736078400000,1.03066,1.03066,1.03066,1.03066
1736082000000,1.03066,1.03066,1.03066,1.03066
1736085600000,1.03066,1.03066,1.03066,1.03066
1736089200000,1.03066,1.03066,1.03066,1.03066
1736092800000,1.03066,1.03066,1.03066,1.03066
1736096400000,1.03066,1.03066,1.03066,1.03066
1736100000000,1.03066,1.03066,1.03066,1.03066
1736103600000,1.03066,1.03066,1.03066,1.03066
1736107200000,1.03066,1.03066,1.03066,1.03066
1736110800000,1.03066,1.03066,1.03066,1.03066
1736114400000,1.03015,1.03062,1.02932,1.03009
1736118000000,1.03009,1.0308,1.03009,1.03051
1736121600000,1.03051,1.03053,1.02955,1.03031
1736125200000,1.03031,1.03136,1.03012,1.03123
1736128800000,1.03123,1.03177,1.03107,1.0316
1736132400000,1.0316,1.03182,1.0313,1.03163
1736136000000,1.03162,1.03175,1.03128,1.03151
1736139600000,1.03151,1.03181,1.03084,1.03088
1736143200000,1.03087,1.03165,1.03076,1.03125
1736146800000,1.03127,1.03284,1.03099,1.03272
1736150400000,1.03274,1.03525,1.03267,1.035
1736154000000,1.03499,1.03688,1.03401,1.03554
1736157600000,1.03556,1.0358,1.0335,1.0335
1736161200000,1.03349,1.04325,1.03287,1.04217
1736164800000,1.04218,1.04305,1.0392,1.04108
1736168400000,1.04112,1.04367,1.04043,1.04167
1736172000000,1.04168,1.04237,1.03527,1.03925
1736175600000,1.03925,1.03987,1.03712,1.03935
1736179200000,1.03936,1.04027,1.03854,1.03967
1736182800000,1.03968,1.03968,1.03793,1.03873
1736186400000,1.03873,1.03892,1.0377,1.03818
1736190000000,1.03819,1.03917,1.03788,1.03882
1736193600000,1.03883,1.03919,1.03859,1.03877
1736197200000,1.03879,1.03921,1.0386,1.03895
1736200800000,1.03893,1.03909,1.0385,1.0389
1736204400000,1.0389,1.03901,1.03816,1.03831
1736208000000,1.03831,1.03853,1.03771,1.03842
1736211600000,1.03841,1.03846,1.03761,1.03811
1736215200000,1.03811,1.03853,1.03799,1.03822
1736218800000,1.03821,1.03929,1.038,1.03927
1736222400000,1.03927,1.03943,1.03905,1.03917
1736226000000,1.03918,1.04031,1.03909,1.03967
1736229600000,1.03967,1.04041,1.03963,1.03974
1736233200000,1.03975,1.04244,1.03975,1.04145
1736236800000,1.04147,1.04253,1.04031,1.0425
1736240400000,1.04252,1.04342,1.0424,1.04274
1736244000000,1.04274,1.04343,1.04166,1.04278
1736247600000,1.04278,1.04282,1.04051,1.04133
1736251200000,1.04134,1.04168,1.03871,1.03892
1736254800000,1.03891,1.04052,1.03866,1.03965
1736258400000,1.03965,1.03975,1.03892,1.03925
1736262000000,1.03929,1.03929,1.03551,1.03727
1736265600000,1.03727,1.03811,1.03625,1.03681
1736269200000,1.03681,1.03738,1.03537,1.03667
1736272800000,1.03666,1.03692,1.03493,1.03543
1736276400000,1.03543,1.03596,1.0352,1.03551
1736280000000,1.0355,1.0356,1.0344,1.03443
1736283600000,1.03443,1.03443,1.03394,1.03394
1736287200000,1.03395,1.03426,1.03388,1.03421
1736290800000,1.03421,1.03449,1.03391,1.03415
1736294400000,1.03416,1.03492,1.03416,1.03467
1736298000000,1.03468,1.03529,1.03452,1.03528
1736301600000,1.03529,1.03547,1.03514,1.03541
1736305200000,1.03541,1.03541,1.03462,1.03477
1736308800000,1.03476,1.0352,1.03474,1.03512
1736312400000,1.03512,1.03557,1.03495,1.03549
1736316000000,1.03549,1.03575,1.03461,1.03512
1736319600000,1.03512,1.03513,1.03285,1.03324
1736323200000,1.03324,1.03397,1.03179,1.03187
1736326800000,1.03187,1.03263,1.03154,1.03194
1736330400000,1.03193,1.03211,1.031,1.03191
1736334000000,1.03189,1.03198,1.02731,1.02976
1736337600000,1.02975,1.03001,1.02808,1.02827
1736341200000,1.02825,1.03042,1.02808,1.03033
1736344800000,1.03033,1.03075,1.0289,1.02914
1736348400000,1.02913,1.03098,1.02913,1.03016
1736352000000,1.03017,1.03144,1.02944,1.03125
1736355600000,1.03127,1.03133,1.02982,1.03053
1736359200000,1.03053,1.03158,1.03053,1.03124
1736362800000,1.03126,1.03242,1.03081,1.0309
1736366400000,1.03091,1.03167,1.03079,1.0316
1736370000000,1.03161,1.03196,1.03146,1.03178
1736373600000,1.03178,1.03181,1.03156,1.03178
1736377200000,1.03178,1.03186,1.03132,1.03132
1736380800000,1.03133,1.03147,1.03049,1.03131
1736384400000,1.03131,1.03173,1.03114,1.03143
1736388000000,1.03144,1.032,1.03141,1.03165
1736391600000,1.03165,1.03214,1.03108,1.0311
1736395200000,1.03109,1.03123,1.03056,1.0309
1736398800000,1.03089,1.03125,1.03053,1.03066
1736402400000,1.03065,1.03082,1.0297,1.03002
1736406000000,1.03001,1.03082,1.02877,1.02909
1736409600000,1.0291,1.03076,1.02836,1.03076
1736413200000,1.03077,1.03175,1.03031,1.03056
1736416800000,1.03057,1.03124,1.02996,1.03029
1736420400000,1.0303,1.03044,1.02968,1.03011
1736424000000,1.03011,1.03049,1.02959,1.03034
1736427600000,1.03034,1.0319,1.03008,1.03078
1736431200000,1.03078,1.03145,1.03052,1.03073
1736434800000,1.03073,1.03095,1.02947,1.02992
1736438400000,1.02993,1.0301,1.0291,1.02972
1736442000000,1.02973,1.03017,1.02937,1.02974
1736445600000,1.02972,1.03024,1.02939,1.03001
1736449200000,1.03002,1.0302,1.02977,1.02979
1736452800000,1.0298,1.03035,1.0298,1.03011
1736456400000,1.0301,1.0301,1.0299,1.0299
1736460000000,1.0299,1.03015,1.02959,1.03006
1736463600000,1.03007,1.03013,1.02956,1.02964
1736467200000,1.02965,1.03002,1.0292,1.02954
1736470800000,1.02953,1.03044,1.02935,1.03018
1736474400000,1.03018,1.03037,1.02983,1.03016
1736478000000,1.03015,1.03032,1.02977,1.02985
1736481600000,1.02983,1.02998,1.02935,1.0295
1736485200000,1.0295,1.02974,1.02847,1.02857
1736488800000,1.02858,1.02882,1.02812,1.02817
1736492400000,1.02817,1.02972,1.02811,1.0297
1736496000000,1.02971,1.03118,1.02927,1.03027
1736499600000,1.03027,1.03058,1.0299,1.02998
1736503200000,1.02999,1.03057,1.02997,1.03021
1736506800000,1.03021,1.03052,1.02988,1.03016
1736510400000,1.03016,1.03093,1.02992,1.03055
1736514000000,1.03054,1.03118,1.02127,1.02563
1736517600000,1.02563,1.02727,1.02442,1.02522
1736521200000,1.02522,1.02787,1.02361,1.02503
1736524800000,1.02503,1.02511,1.02275,1.02373
1736528400000,1.02373,1.02506,1.02329,1.02445
1736532000000,1.02444,1.0246,1.02359,1.02415
1736535600000,1.02417,1.02489,1.02348,1.02454
1736539200000,1.02454,1.02458,1.0237,1.02446
1736542800000,1.02445,1.02488,1.024,1.024
1736546400000,1.024,1.024,1.024,1.024
1736550000000,1.024,1.024,1.024,1.024
1736553600000,1.024,1.024,1.024,1.024
1736557200000,1.024,1.024,1.024,1.024
1736560800000,1.024,1.024,1.024,1.024
1736564400000,1.024,1.024,1.024,1.024
1736568000000,1.024,1.024,1.024,1.024
1736571600000,1.024,1.024,1.024,1.024
1736575200000,1.024,1.024,1.024,1.024
1736578800000,1.024,1.024,1.024,1.024
1736582400000,1.024,1.024,1.024,1.024
1736586000000,1.024,1.024,1.024,1.024
1736589600000,1.024,1.024,1.024,1.024
1736593200000,1.024,1.024,1.024,1.024
1736596800000,1.024,1.024,1.024,1.024
1736600400000,1.024,1.024,1.024,1.024
1736604000000,1.024,1.024,1.024,1.024
1736607600000,1.024,1.024,1.024,1.024
1736611200000,1.024,1.024,1.024,1.024
1736614800000,1.024,1.024,1.024,1.024
1736618400000,1.024,1.024,1.024,1.024
1736622000000,1.024,1.024,1.024,1.024
1736625600000,1.024,1.024,1.024,1.024
1736629200000,1.024,1.024,1.024,1.024
1736632800000,1.024,1.024,1.024,1.024
1736636400000,1.024,1.024,1.024,1.024
1736640000000,1.024,1.024,1.024,1.024
1736643600000,1.024,1.024,1.024,1.024
1736647200000,1.024,1.024,1.024,1.024
1736650800000,1.024,1.024,1.024,1.024
1736654400000,1.024,1.024,1.024,1.024
1736658000000,1.024,1.024,1.024,1.024
1736661600000,1.024,1.024,1.024,1.024
1736665200000,1.024,1.024,1.024,1.024
1736668800000,1.024,1.024,1.024,1.024
1736672400000,1.024,1.024,1.024,1.024
1736676000000,1.024,1.024,1.024,1.024
1736679600000,1.024,1.024,1.024,1.024
1736683200000,1.024,1.024,1.024,1.024
1736686800000,1.024,1.024,1.024,1.024
1736690400000,1.024,1.024,1.024,1.024
1736694000000,1.024,1.024,1.024,1.024
1736697600000,1.024,1.024,1.024,1.024
1736701200000,1.024,1.024,1.024,1.024
1736704800000,1.024,1.024,1.024,1.024
1736708400000,1.024,1.024,1.024,1.024
1736712000000,1.024,1.024,1.024,1.024
1736715600000,1.024,1.024,1.024,1.024
1736719200000,1.02357,1.02464,1.02357,1.02462
1736722800000,1.02461,1.02468,1.02387,1.02429
1736726400000,1.0243,1.02452,1.02364,1.02424
1736730000000,1.02424,1.02499,1.02392,1.02417
1736733600000,1.02417,1.02451,1.02384,1.02401
1736737200000,1.02402,1.02404,1.02128,1.02153
1736740800000,1.02154,1.02198,1.02076,1.02117
1736744400000,1.02116,1.02203,1.02102,1.02194
1736748000000,1.02193,1.02248,1.02143,1.02173
1736751600000,1.02166,1.02235,1.02074,1.02152
1736755200000,1.02151,1.02312,1.02136,1.02215
1736758800000,1.02214,1.02239,1.01772,1.01932
1736762400000,1.01931,1.02074,1.01926,1.02019
1736766000000,1.02018,1.0204,1.0186,1.01958
1736769600000,1.01958,1.02061,1.01878,1.02027
1736773200000,1.02027,1.02207,1.01964,1.02083
1736776800000,1.02083,1.02126,1.02003,1.0208
1736780400000,1.02082,1.02088,1.01957,1.01968
1736784000000,1.01969,1.02174,1.01916,1.0208
1736787600000,1.02081,1.02195,1.0207,1.02178
1736791200000,1.02179,1.02213,1.02122,1.02161
1736794800000,1.02159,1.02161,1.02071,1.02071
1736798400000,1.02071,1.02175,1.02069,1.02165
1736802000000,1.02167,1.02466,1.02163,1.02441
1736805600000,1.02441,1.02727,1.02371,1.02581
1736809200000,1.02581,1.02774,1.02507,1.02639
1736812800000,1.02637,1.02637,1.02457,1.02478
1736816400000,1.0248,1.02499,1.02411,1.0249
1736820000000,1.0249,1.02502,1.02384,1.02446
1736823600000,1.02445,1.02552,1.02438,1.02486
1736827200000,1.02485,1.0255,1.02451,1.02502
1736830800000,1.02501,1.02516,1.02422,1.02447
1736834400000,1.02452,1.02532,1.02451,1.02526
1736838000000,1.02527,1.0266,1.02499,1.02543
1736841600000,1.02544,1.02748,1.02529,1.02614
1736845200000,1.02613,1.02664,1.02535,1.02595
1736848800000,1.02595,1.02635,1.02519,1.02599
1736852400000,1.02598,1.02631,1.02524,1.0254
1736856000000,1.0254,1.02551,1.02394,1.02479
1736859600000,1.02478,1.02731,1.02421,1.02531
1736863200000,1.02531,1.02748,1.02435,1.0268
1736866800000,1.02682,1.02958,1.0263,1.02949
1736870400000,1.02948,1.03043,1.02828,1.02914
1736874000000,1.02913,1.02913,1.0279,1.02882
1736877600000,1.02881,1.03003,1.02867,1.02992
1736881200000,1.02992,1.03054,1.02963,1.02981
1736884800000,1.02981,1.03086,1.02965,1.03018
1736888400000,1.03019,1.03082,1.03007,1.03076
1736892000000,1.03074,1.03074,1.03017,1.03069
1736895600000,1.03068,1.03081,1.03023,1.03062
1736899200000,1.03061,1.03061,1.02997,1.03011
1736902800000,1.03012,1.03048,1.02978,1.03
1736906400000,1.03,1.03014,1.02953,1.0297
1736910000000,1.0297,1.03021,1.02963,1.03019
1736913600000,1.03019,1.03025,1.02975,1.03023
1736917200000,1.03022,1.03052,1.02925,1.02932
1736920800000,1.0293,1.02986,1.02919,1.02961
1736924400000,1.02963,1.03081,1.02866,1.03058
1736928000000,1.03058,1.03171,1.02942,1.02964
1736931600000,1.02964,1.03131,1.0296,1.03098
1736935200000,1.03098,1.0314,1.03007,1.03075
1736938800000,1.03075,1.03122,1.02995,1.03011
1736942400000,1.0301,1.03066,1.02934,1.02997
1736946000000,1.02996,1.03544,1.02961,1.03444
1736949600000,1.03444,1.03456,1.03251,1.03271
1736953200000,1.03271,1.03309,1.02988,1.03061
1736956800000,1.0306,1.03077,1.0259,1.02811
1736960400000,1.02813,1.02931,1.02809,1.02855
1736964000000,1.0286,1.02929,1.02843,1.02921
1736967600000,1.02923,1.02946,1.02892,1.02932
1736971200000,1.02931,1.02988,1.02902,1.02958
1736974800000,1.02959,1.02962,1.0288,1.0288
1736978400000,1.02892,1.02939,1.0288,1.02921
1736982000000,1.02923,1.02954,1.02906,1.0295
1736985600000,1.0295,1.02998,1.02848,1.02988
1736989200000,1.0299,1.02995,1.02875,1.02895
1736992800000,1.02895,1.0293,1.02848,1.02869
1736996400000,1.02869,1.02889,1.02845,1.02888
1737000000000,1.02888,1.02937,1.02853,1.02869
1737003600000,1.0287,1.02871,1.02809,1.02824
1737007200000,1.02823,1.02895,1.02822,1.02888
1737010800000,1.02888,1.03014,1.02859,1.02975
1737014400000,1.02976,1.02999,1.02879,1.02959
1737018000000,1.0296,1.02988,1.02816,1.0286
1737021600000,1.02861,1.02961,1.02827,1.02855
1737025200000,1.02854,1.02919,1.02839,1.02901
1737028800000,1.029,1.02901,1.0264,1.02717
1737032400000,1.02718,1.02851,1.02604,1.02814
1737036000000,1.02814,1.02838,1.02678,1.02791
1737039600000,1.02791,1.03056,1.02741,1.03008
1737043200000,1.03009,1.03115,1.02861,1.03022
